Pod CPU Report

Namespace,Pod Name,CPU Request,CPU Limit,Avg CPU Usage(Cores),Suggested Request,90%tile CPU Usage,90%tile CPU Usage,Max CPU Usage
spr-apps,lst-visual-deployment-7b544fbfb9-v7t4z,54.2,inf,1.543961276682708,1.569609832503966,1.572741293580243,1.6037934840450083,1.6037934840450083
kube-system,aws-node-5ctj7,0.05,inf,0.005082344920940658,0.005240473612918402,0.005285355745305774,0.005363734627862218,0.005363734627862218
kube-system,ebs-csi-node-gzcb2,0.060000000000000005,inf,0.0007245616645579292,0.0007840452355897176,0.0008585986074121533,0.0008592557290014437,0.0008592557290014437
kube-system,kube-proxy-5jlsr,0.2,inf,0.0006215152564820477,0.0011350470314583513,0.001624365634655778,0.0025127444598863668,0.0025127444598863668
linkerd,linkerd-destination-6bb7f9fcbf-k4ngw,0.6,inf,0.03503035201675774,0.038052903053752654,0.039972952119613,0.04108844744876451,0.04108844744876451
linkerd,linkerd-identity-8f6cb84fd-zqlm4,0.4,inf,0.001299454718654157,0.0014113364426009262,0.0015064261979653168,0.001625785559372429,0.001625785559372429
linkerd,linkerd-proxy-injector-6d8fdb549b-dtq5g,0.4,inf,0.00492143633004495,0.005407044530104318,0.005761435194518997,0.005891186856068878,0.005891186856068878
linkerd-viz,tap-74db5d8657-85pfw,0.4,inf,0.005737674095086092,0.006326186048781416,0.006704099242493194,0.00682184145261011,0.00682184145261011
kube-system,aws-node-q68mc,0.05,inf,0.005505533324867016,0.005670183652782446,0.005710326202746571,0.005723195385999327,0.005723195385999327
kube-system,ebs-csi-node-8dzxz,0.060000000000000005,inf,0.0007707086450420377,0.0008375455164303265,0.0008883343329113278,0.0008972163956651289,0.0009007189737166053
kube-system,kube-proxy-xdqwd,0.2,inf,0.0006328120095591224,0.0011361316700208846,0.0015938620629976923,0.0024222640023023176,0.0027741837981013367
linkerd,linkerd-destination-6bb7f9fcbf-b65lq,0.6,inf,0.036853959130073395,0.04079210143576185,0.04429652608786845,0.04746119111354966,0.04746119111354966
linkerd,linkerd-identity-8f6cb84fd-vq6d7,0.4,inf,0.001344350323524334,0.0014388012380348726,0.0014931408381787853,0.0015944345358898048,0.0015944345358898048
linkerd,linkerd-proxy-injector-6d8fdb549b-52hj4,0.4,inf,0.005841931249381077,0.006542664513765214,0.00730792546687886,0.007459766734620682,0.007459766734620682
linkerd-viz,tap-74db5d8657-rlk9j,0.4,inf,0.00602407453862432,0.0065603424995765314,0.006909311964753331,0.0070631703773103025,0.007234186314188738
linkerd-viz,web-64878d98b8-mc8w6,0.4,inf,0.0012376852363892678,0.001334575816862135,0.001370059802853085,0.0014505332356557303,0.0014505332356557303
monitoring,filebeat-z95j6,0.24,inf,0.05379688051453613,0.05611049727260059,0.055562838938498144,0.055786997292829946,0.05590769823239622
kube-system,aws-node-mx6xk,0.05,inf,0.005578694449161269,0.0056991687724286455,0.005773777633850866,0.005917854257465105,0.005917854257465105
kube-system,ebs-csi-node-snkdb,0.060000000000000005,inf,0.0008564497976033269,0.0009058502942958722,0.0009377287192618231,0.0009892826906906724,0.0009892826906906724
kube-system,kube-proxy-cxcdn,0.2,inf,0.00070435690911689,0.0013593402489316007,0.0018305673398309149,0.0032401750834418733,0.0032401750834418733
lacework,lacework-agent-pkfp8,0.02,inf,0.047726871537397575,0.05467931709127824,0.05690847032358675,0.06000614607501706,0.06000614607501706
spr-apps,standalone-listening-plugin-task-live-global-deployment-68dv259,18.2,inf,2.5939416846005443,4.406562440527135,5.414604253437657,8.486596917478309,8.486596917478309
spr-apps,standalone-listening-plugin-task-live-tier1-deployment-55f4gcpk,18.2,inf,2.2660092286800513,2.9057780683761036,3.2656200155502875,4.6340563541584405,4.6340563541584405
spr-apps,standalone-listening-plugin-task-live-tier2-deployment-68c6kvkz,18.2,inf,0.9833800628456488,1.2184817892977082,1.3875391056224595,1.970376121255682,1.970376121255682
ingress-nginx-crossenv,nginx-ingress-crossenv-controller-5d9b4dc74-jfvtk,0.0,inf,0.1786934118655543,0.18818505466017316,0.19282524686722147,0.19700498407021275,0.19846405770707343
ingress-nginx-crossenv,nginx-ingress-crossenv-controller-5d9b4dc74-zcm2s,0.0,inf,0.20080628224726546,0.21078213868859266,0.21631535032869612,0.22626308145054524,0.22626308145054524
ingress-nginx-external,nginx-ingress-external-controller-59b466bb54-r84q5,0.0,inf,0.05528623837155176,0.06126743274546706,0.06475031424663935,0.06709603534522521,0.06709603534522521
ingress-nginx-external,nginx-ingress-external-controller-59b466bb54-s5c5b,0.0,inf,0.0529295482792593,0.05594680783118892,0.05691764846700363,0.057369461205537986,0.057369461205537986
ingress-nginx-internal,nginx-ingress-internal-controller-645c7b5dd-dphfz,0.0,inf,0.09468538944650197,0.10474202851927492,0.11193641604597232,0.11270566502034775,0.1129856184446911
ingress-nginx-internal,nginx-ingress-internal-controller-645c7b5dd-hkbxh,0.0,inf,0.09658313840574481,0.10481463329322348,0.10851256953292246,0.1092674600676265,0.1092674600676265
ingress-nginx-internal,nginx-ingress-internal-controller-645c7b5dd-plqnz,0.0,inf,0.09307375021749284,0.1009785927018273,0.10646346340423271,0.1079477599593791,0.10869122699760339
ingress-nginx-internal,nginx-ingress-internal-controller-645c7b5dd-qx5sm,0.0,inf,0.09525379812030665,0.10532950593248852,0.1113197759754426,0.11881106506887293,0.11881106506887293
ingress-nginx-internal,nginx-ingress-internal-controller-645c7b5dd-xfkld,0.0,inf,0.08950750799943283,0.09665256082036669,0.10149316870482439,0.10671519414366959,0.10671519414366959
ingress-nginx-office,nginx-ingress-office-controller-5b88dbd756-7xx4t,0.0,inf,0.027806553423386733,0.02813209942104734,0.028242596778221843,0.02836689464981522,0.02836689464981522
ingress-nginx-office,nginx-ingress-office-controller-5b88dbd756-zbrh9,0.0,inf,0.02765508152222051,0.02833148411395781,0.02833205834353624,0.028892076928670567,0.0291458114929597
kube-system,aws-node-nzqng,0.05,inf,0.007390431393225446,0.007657332803125566,0.007800317154783553,0.007897611756412471,0.007897611756412471
kube-system,ebs-csi-node-ntjw2,0.060000000000000005,inf,0.0009695029109502578,0.0010726844792386563,0.0011418135947563936,0.001310287347501667,0.001310287347501667
kube-system,kube-proxy-mm492,0.2,inf,0.0009104382345774467,0.0018292697113556702,0.00260435060418431,0.004203150530605042,0.004901462588443487
lacework,lacework-agent-85b9h,0.02,inf,0.25036830967583734,0.2581330851213006,0.2588281266498855,0.2624383426082553,0.2647349935046328
monitoring,filebeat-g29m5,0.24,inf,0.4780638595120625,0.49174366723058804,0.4799868910596369,0.4800637302609639,0.4800811251191457
ingress-nginx-crossenv,nginx-ingress-crossenv-controller-5d9b4dc74-h69kr,0.0,inf,0.1851704664496134,0.19422970807233234,0.20188758618654307,0.20816829296821654,0.20816829296821654
ingress-nginx-external,nginx-ingress-external-controller-59b466bb54-d77tq,0.0,inf,0.05610125180083788,0.06014738173292634,0.062057506237351207,0.06341920365577207,0.06341920365577207
ingress-nginx-internal,nginx-ingress-internal-controller-645c7b5dd-kwktk,0.0,inf,0.10722830081613961,0.11770117446569826,0.12717552507744834,0.13423046869725572,0.13423046869725572
ingress-nginx-internal,nginx-ingress-internal-controller-645c7b5dd-qkgsn,0.0,inf,0.09462718927640304,0.1044751169745419,0.11427523943862894,0.12087153115020492,0.12087153115020492
ingress-nginx-internal,nginx-ingress-internal-controller-645c7b5dd-szqsm,0.0,inf,0.09389456232888399,0.10150676228615736,0.10779977775093696,0.1137815411492917,0.1137815411492917
ingress-nginx-office,nginx-ingress-office-controller-5b88dbd756-zgtzx,0.0,inf,0.026984815223243072,0.027454004524953342,0.027803770732688853,0.028010418171004747,0.028010418171004747
kube-system,aws-node-p6bnd,0.05,inf,0.0073790674808669405,0.007561055110932726,0.007764799180061471,0.007780110509566821,0.007780110509566821
kube-system,ebs-csi-controller-55b9574fb-dkmzp,0.11999999999999998,inf,0.004568558826447354,0.005707558649763738,0.00614803123710695,0.006213346811576245,0.006229675705193569
kube-system,ebs-csi-controller-55b9574fb-s8854,0.11999999999999998,inf,0.004121832935564602,0.0052112730326726526,0.005644152901435721,0.005736308182226488,0.0057593470024241795
kube-system,ebs-csi-controller-55b9574fb-td7jm,0.11999999999999998,inf,0.006409273818515779,0.008225090790820812,0.00866312991043314,0.008809140080636213,0.008845642623186982
kube-system,ebs-csi-node-czjkf,0.060000000000000005,inf,0.0009644414256712683,0.001085593128547484,0.0011633637801109825,0.0013709598953710936,0.0013709598953710936
kube-system,kube-proxy-mhqpp,0.2,inf,0.0009129612429981084,0.0019045727293927179,0.0025971705017843487,0.004955529219244104,0.004955529219244104
lacework,lacework-agent-k2xvv,0.02,inf,0.18759839103741638,0.19533258858280314,0.20012954481525047,0.2077736602419643,0.2077736602419643
kube-system,aws-node-dpfx2,0.05,inf,0.007036649822194885,0.007307342896926942,0.007357584063368137,0.007427405571999437,0.007449567251668742
kube-system,ebs-csi-node-zt4tj,0.060000000000000005,inf,0.000892156810794755,0.0009744381281214399,0.001042913932189415,0.0010772306121673491,0.0011230113456393298
kube-system,kube-proxy-4kwlc,0.2,inf,0.0007871352224945945,0.0014669393056266251,0.002596691618753164,0.0027599725302128635,0.002854556544394104
monitoring,filebeat-gn7st,0.24,inf,0.008110337887581644,0.008736279213247445,0.009158434294313563,0.010085309516538804,0.010453513714165487
monitoring,prometheus-node-exporter-jbprf,0.2,inf,0.0026662961106575225,0.002952665444375498,0.0029936051416339237,0.003089539830738462,0.003170140342538037
spr-apps,webhooks-hbl-uat-lst-deployment-57759c8df4-hgqwz,6.2,inf,0.03593523476395284,0.04031376878271236,0.046220027567798604,0.049534314259420585,0.0524225730389485
kube-system,aws-node-2wfh7,0.05,inf,0.005465169046187342,0.005654935243909096,0.005769086815673458,0.005832935873084868,0.005832935873084868
kube-system,ebs-csi-controller-55b9574fb-84ccf,0.11999999999999998,inf,0.003909892804522367,0.004720504646757627,0.004660764698162866,0.004660764698162866,0.004660764698162866
kube-system,ebs-csi-controller-55b9574fb-g8mzc,0.11999999999999998,inf,0.003821354852193893,0.004628046624183201,0.004725817118268054,0.004725817118268054,0.004725817118268054
kube-system,ebs-csi-controller-55b9574fb-tgqjk,0.11999999999999998,inf,0.0025536400685489554,0.003713143032372911,0.0035780282086201928,0.0035780282086201928,0.0035780282086201928
kube-system,ebs-csi-node-gh25l,0.060000000000000005,inf,0.0008874636066267378,0.000929557829789147,0.0009588820735635744,0.0009841803155439149,0.0009841803155439149
kube-system,kube-proxy-mxr94,0.2,inf,0.0006999477881856833,0.0012864951696924484,0.001695460374259102,0.003044122760541984,0.003044122760541984
lacework,lacework-agent-9mhm8,0.02,inf,0.06308052839727385,0.06897807441649655,0.07299385733446084,0.0782062640325675,0.0782062640325675
monitoring,filebeat-zpn9s,0.24,inf,0.06997106766348477,0.07562402396009017,0.07757134807967465,0.08245702113142411,0.08245702113142411
monitoring,prometheus-alertmanager-567754bfd4-7fw6h,0.02,inf,0.0015201968704065421,0.0015570530897850013,0.0015684576175293958,0.0015947575386683803,0.0016077507975758645
monitoring,prometheus-kube-state-metrics-75b96cfd56-np42j,0.2,inf,0.01737083335721332,0.017877775501205694,0.018122416583759446,0.018439003733200343,0.018439003733200343
monitoring,prometheus-pushgateway-68dd75d85b-xrg8c,0.02,inf,0.0010767239776009031,0.0012075660589837569,0.0012694300020615259,0.0013165868652363862,0.0013165868652363862
monitoring,prometheus-server-0,4.02,inf,0.9477047924256999,1.3190038188529472,1.780502506341842,1.7879416262248367,1.787979873442854
monitoring,prometheus-thanos-compactor-0,0.4,inf,0.0028603530399185792,0.003497143802982141,0.004046651448164736,0.004305977996205922,0.004305977996205922
monitoring,prometheus-thanos-querier-5c4cf5ffc7-p9tbn,1.0,inf,0.0006989967724784244,0.0007548376002047496,0.0008187610537851199,0.0009232371645662892,0.0009232371645662892
monitoring,prometheus-thanos-ruler-0,0.0,inf,0.0007865352514461854,0.0008690773804005926,0.0009313406916984285,0.0010085248523138044,0.0010085248523138044
monitoring,prometheus-thanos-store-gateway-0,0.2,inf,0.02750499193769321,0.02851828347698203,0.028929378634493984,0.030674294873077566,0.030674294873077566
kube-system,aws-node-hzxvk,0.05,inf,0.005703461632625399,0.005960853374686062,0.005960311818739315,0.00601679009955058,0.0060343461013669915
kube-system,ebs-csi-node-nhsn5,0.060000000000000005,inf,0.0010102727812720275,0.0010782699011846252,0.0011068226562938029,0.0011877149451340737,0.0011877149451340737
kube-system,kube-proxy-qm2dm,0.2,inf,0.0007689693814457737,0.0012717868110222602,0.0018603211482574045,0.0021262945440992543,0.0023383843138426582
lacework,lacework-agent-djw6d,0.02,inf,0.03394491644310646,0.04429525903985952,0.053839996403140425,0.05717709763145899,0.05717709763145899
spr-apps,spr-display-api-deployment-5887cc7458-5lkdf,14.2,inf,0.40583533632552127,0.6567370609850097,0.7896210928351993,0.8281147795889258,0.850429817844983
spr-apps,spr-display-api-deployment-5887cc7458-b2bjh,14.2,inf,0.24229162943382312,0.4192024222847283,0.664762709609177,0.6755632533870694,0.6794031562337731
kube-system,aws-node-csj9g,0.05,inf,0.0067290779777037825,0.007020125252243799,0.007210336288980816,0.007274551823727342,0.007274551823727342
kube-system,ebs-csi-node-tz5mq,0.060000000000000005,inf,0.0009072716472477931,0.000984355380868765,0.0010528414991050512,0.0010735727111209695,0.0010735727111209695
kube-system,kube-proxy-mkl2h,0.2,inf,0.0007756458482906989,0.0015219769177478243,0.0021112350391410805,0.0037190429943531602,0.0037190429943531602
monitoring,filebeat-6kx4r,0.24,inf,0.01760348911058279,0.018243831313222218,0.018779267196510997,0.01885035271620374,0.01885035271620374
monitoring,prometheus-node-exporter-68bz9,0.2,inf,0.0027928964292662914,0.002954992813456062,0.0030771412552410646,0.003276924834271687,0.003276924834271687
spr-apps,autocomplete-gen-deployment-5f7b49b869-75hn5,4.199999999999999,inf,0.024432356326819792,0.027607960378176165,0.030815486849426015,0.038453621391950896,0.038453621391950896
spr-apps,entity-library-deployment-6bfc9967d5-vsh6w,2.2,inf,0.04544328297701631,0.04889075342052577,0.04877278628833932,0.05800286302789435,0.06806778068879815
kube-system,aws-node-62vnz,0.05,inf,0.0053951178020883415,0.005536932609731953,0.005600231023875253,0.0056123467481819615,0.005616693594020416
kube-system,ebs-csi-node-jw74q,0.060000000000000005,inf,0.0008270479707660479,0.0008885212783823089,0.0009292257598639672,0.0009533258052957783,0.0009754928534778475
kube-system,kube-proxy-hzmdk,0.2,inf,0.000698484647466363,0.0012719119288719096,0.002217485249174661,0.002356054764928058,0.002356054764928058
monitoring,filebeat-th6hp,0.24,inf,0.11261416298209527,0.1199686559627297,0.1244148706621731,0.1260597674697332,0.12674477951019522
spr-apps,standalone-listening-plugin-task-live-tier1-deployment-55f9xvm4,18.2,inf,4.546428118442024,5.4051554523436955,5.694409761460024,6.2166085730041685,6.598207775951046
spr-apps,standalone-listening-plugin-task-live-tier2-deployment-68cprlms,18.2,inf,1.380739608130975,1.7123324622615748,2.1358119459324345,2.155649597425738,2.155649597425738
spr-apps,standalone-sprinksight-data-processor-rdb-deployment-7fd5cnsb95,14.2,inf,0.054824554559149044,0.07205458690713992,0.09194249963640864,0.12951110824161605,0.12951110824161605
kube-system,aws-node-dbczz,0.05,inf,0.005786537247699182,0.006089921648973943,0.006196064939903742,0.006432270172700338,0.0065390262839722145
kube-system,ebs-csi-node-v5wkh,0.060000000000000005,inf,0.0009408806639043127,0.0009965099104885828,0.001035496011120152,0.0010426503001666992,0.0010488097208332426
kube-system,kube-proxy-w85c7,0.2,inf,0.0007592207825869456,0.001316002435305429,0.0018977397077211912,0.002446267552333226,0.003269059319251283
lacework,lacework-agent-f7hmd,0.02,inf,0.09793750032978485,0.1220267657677811,0.1290896085402407,0.13188273912301357,0.1350688011486762
monitoring,filebeat-6p9cc,0.24,inf,0.4678740819194016,0.4897030794395778,0.47846740976468616,0.4784800251946028,0.478488432365346
spr-apps,spr-display-api-publisher-0,24.2,inf,7.109207949653278,9.54499735494596,10.200408033761324,11.26460456341191,11.754348094718793
kube-system,aws-node-tjhdm,0.05,inf,0.005856893602052454,0.006057334780633352,0.006153306398110582,0.0062697787166448565,0.0062697787166448565
kube-system,ebs-csi-node-jb8bf,0.060000000000000005,inf,0.0009868264378166285,0.0010528789119144354,0.0010907785202379095,0.0011361979304586622,0.0011735108870399782
kube-system,kube-proxy-rmgwc,0.2,inf,0.0007798632602400116,0.0014168407740035218,0.002276160278767197,0.0028155212521984536,0.0028155212521984536
monitoring,filebeat-qmdh5,0.24,inf,0.0227070212377744,0.028173858121068283,0.03213032291858964,0.03743416248049228,0.03743416248049228
spr-apps,lst-matcher-matcher-lst-global-ttm-deployment-5dbdc88d9-wpjzj,120.2,inf,24.577247372416068,27.654132307582124,29.382660149464837,30.355305226554663,31.232688330280872
kube-system,aws-node-zgc2h,0.05,inf,0.0062212530421470805,0.0067690812036047526,0.007009291742255002,0.008166773938809428,0.008166773938809428
kube-system,ebs-csi-node-9s4nz,0.060000000000000005,inf,0.0008430930386570493,0.0009310043200076807,0.0009763716020288441,0.0010172265722905582,0.0010172265722905582
kube-system,kube-proxy-qf5b2,0.2,inf,0.000892871038753229,0.0018481567302873674,0.0027182923024039523,0.0045276757924786115,0.0045276757924786115
monitoring,filebeat-nfpqb,0.24,inf,0.07902473842330696,0.0935797574751245,0.10732198545813111,0.12996327090887086,0.12996327090887086
kube-system,aws-node-qxl2d,0.05,inf,0.006123766706878352,0.006305334235795966,0.006365653800490714,0.006415647256818472,0.006466505218627219
kube-system,ebs-csi-node-5kvh4,0.060000000000000005,inf,0.0010067046089105626,0.0010677213176103948,0.0011034999723501574,0.001129044038206333,0.0011308755220721582
kube-system,kube-proxy-jl5f7,0.2,inf,0.0008329913484142319,0.0014586569913947406,0.0021402804839683455,0.002597524004502887,0.0026717754267711934
lacework,lacework-agent-5nvm8,0.02,inf,0.07177224469093427,0.07495654390686975,0.07566005912350222,0.07769998714618041,0.07769998714618041
monitoring,filebeat-nv8zk,0.24,inf,0.02268390292315683,0.026561047025675848,0.0281938366980391,0.030732286247719665,0.0318060607262879
spr-apps,lst-matcher-matcher-lst-tier1-ttm-deployment-5868c6fbcb-2l2ww,40.2,inf,18.44163461783764,19.650787653300675,20.10818242235551,21.165859145656988,21.709320637090826
spr-apps,lst-matcher-matcher-lst-tier5-ttm-deployment-6c9665b586-9wndc,80.2,inf,37.499146115012216,39.4549093107871,39.41696897146079,44.22744110592602,45.53797475509153
kube-system,aws-node-t4vhs,0.05,inf,0.006803003808733208,0.007104158320543909,0.007342975900809982,0.007751643948866019,0.007751643948866019
kube-system,ebs-csi-node-jxgb9,0.060000000000000005,inf,0.0010127423946759842,0.0010933677402095322,0.0011745798256155861,0.0012871242794019774,0.0012871242794019774
kube-system,kube-proxy-cn9lk,0.2,inf,0.000904834523666373,0.0017741518911195252,0.0024054957107772874,0.004326457696805976,0.004326457696805976
monitoring,filebeat-qk8r6,0.24,inf,0.029315891960172456,0.03187996012838594,0.03403257957025936,0.03428696058540345,0.03428696058540345
kube-system,aws-node-lckwr,0.05,inf,0.005788188715468315,0.006035087448540158,0.006118795688539029,0.006138369509227399,0.0061482706839722755
kube-system,ebs-csi-node-bx46g,0.060000000000000005,inf,0.0009812969715276517,0.0010565990464058638,0.0011190117627382476,0.0011338064473910285,0.0011338064473910285
kube-system,kube-proxy-mr8g2,0.2,inf,0.0008352961035541676,0.001545021411313457,0.00197807952015939,0.0035404633670790284,0.0035404633670790284
monitoring,filebeat-mz5xg,0.24,inf,0.022090525432179105,0.028120131772562923,0.033905199515418746,0.03598403929653698,0.03598403929653698
spr-apps,lst-matcher-matcher-lst-global-ttm-deployment-5dbdc88d9-jhbmq,120.2,inf,25.456657488351908,28.53602950274047,30.18893295580837,31.266865685624953,31.79763132089073
kube-system,aws-node-vb4ds,0.05,inf,0.006940108536095749,0.007147970958919515,0.00722583660740051,0.007333351801572396,0.007333351801572396
kube-system,ebs-csi-node-wvcmx,0.060000000000000005,inf,0.0010216094793379365,0.0010923989137736389,0.0011277122623062426,0.0012645227975956383,0.0012645227975956383
kube-system,kube-proxy-fplml,0.2,inf,0.0009137996425911257,0.0017189967649298902,0.0023367638968153077,0.00412031027114817,0.00412031027114817
monitoring,filebeat-gs95x,0.24,inf,0.020528461119682973,0.022806656403321607,0.026230994812684212,0.02661553615012385,0.02661553615012385
spr-apps,lst-matcher-matcher-lst-samsung-ttm-deployment-667cb5b8f5-smfkz,124.2,inf,78.00328487237336,81.52991681315993,84.39953332052765,85.68067121455685,85.68067121455685
kube-system,aws-node-knt65,0.05,inf,0.005771832465085153,0.0059033513258637425,0.0059409432677314175,0.006007066858551389,0.006007066858551389
kube-system,ebs-csi-node-cl6jm,0.060000000000000005,inf,0.0009819333589096524,0.0010486485799828563,0.0010815126995493995,0.0011124317447235611,0.0011199167816610713
kube-system,kube-proxy-5t4ps,0.2,inf,0.0007828217806692311,0.0013998415100464185,0.0020167259317822777,0.002635019460464691,0.0035624597534883165
lacework,lacework-agent-s9jbv,0.02,inf,0.031811015888291896,0.04446928804348347,0.06354491116722336,0.07994004195101116,0.07994004195101116
monitoring,filebeat-s5lrm,0.24,inf,0.018475860351143115,0.02253791095867969,0.0251276799238348,0.029289598032707483,0.029289598032707483
spr-apps,lst-matcher-matcher-lst-global-ttm-deployment-5dbdc88d9-bsgcs,120.2,inf,25.682338965350354,28.428085947266407,30.473883887893678,33.63945105907863,33.65179040390433
kube-system,aws-node-pbv4q,0.05,inf,0.005539356287522112,0.005904453442595616,0.006315904542225456,0.006316506267860099,0.006316506267860099
kube-system,ebs-csi-node-rcx9f,0.060000000000000005,inf,0.0009475845264062836,0.0010185733991056988,0.001095805491450953,0.0011706695209774934,0.0011706695209774934
kube-system,kube-proxy-857g8,0.2,inf,0.0007881787148329465,0.001414350008336371,0.0023786557153839217,0.002585699632998719,0.002585699632998719
lacework,lacework-agent-n4m68,0.02,inf,0.037091484651243706,0.07042430608077566,0.11554748054533513,0.1250994003403322,0.1250994003403322
spr-apps,standalone-standalone-lst-tagging-tier1-deployment-748c4c4r4bh7,110.2,inf,4.543935936531853,11.409546266114464,19.862827168652892,23.22569387568125,23.22569387568125
kube-system,aws-node-7nsll,0.05,inf,0.006192354328731181,0.006328754531506134,0.006373445295533546,0.006457355377742954,0.006472134621075664
kube-system,ebs-csi-node-b7zxb,0.060000000000000005,inf,0.0009602141726540293,0.0010471909675557078,0.0010860843552732281,0.001192692384779963,0.001192692384779963
kube-system,kube-proxy-bq4xp,0.2,inf,0.0008525653839774621,0.0016137909150392919,0.0020891408825818424,0.00392365705195988,0.00392365705195988
lacework,lacework-agent-tvtgg,0.02,inf,0.05751360498947399,0.05992331815004884,0.06139581530013315,0.0641797509033599,0.0641797509033599
monitoring,filebeat-jvkq7,0.24,inf,0.0318176363584887,0.034852407174733084,0.03605044720163668,0.03743958961521939,0.03743958961521939
spr-apps,lst-matcher-matcher-lst-tier3-ttm-deployment-7f6bcc55f6-56z7c,80.2,inf,43.251977348770595,46.15264656951327,46.58977661140132,47.65381207598927,47.70706074319574
spr-apps,lst-matcher-matcher-lst-tier4-ttm-deployment-54fc5f677c-6d6jm,30.2,inf,8.97101732322422,9.979566567624953,10.1301995979444,10.581000111780689,11.212499506618432
spr-apps,lst-task-ms-global-deployment-6d8c5c985f-fpktr,4.2,inf,0.07384311235849242,0.08294853594743684,0.09598036576401792,0.0969738600248091,0.0969738600248091
kube-system,aws-node-2n942,0.05,inf,0.006231710635437889,0.006499821192208585,0.006544353395940545,0.00657942964757406,0.00657942964757406
kube-system,ebs-csi-node-jmkn7,0.060000000000000005,inf,0.0008542117501637392,0.0009761568445605712,0.0010557649713327038,0.001169430500890165,0.001169430500890165
kube-system,kube-proxy-7qvdw,0.2,inf,0.0008126818866203394,0.0016377750413963722,0.002635174551170134,0.0037324720312787926,0.0037324720312787926
monitoring,filebeat-bwf58,0.24,inf,0.09486416714663687,0.12493433841012985,0.1570224820522742,0.22030852197168505,0.22030852197168505
kube-system,aws-node-m98rc,0.05,inf,0.005683940707741713,0.006067661388647808,0.006322689214923992,0.006379996286744513,0.006379996286744513
kube-system,ebs-csi-node-lwt86,0.060000000000000005,inf,0.0009518162906391099,0.0010027188563623021,0.0010151511611829005,0.0010277226216092873,0.0010407299082569716
kube-system,kube-proxy-67s68,0.2,inf,0.0007890880840428489,0.0014074418923566727,0.002442830426999381,0.002505172500022323,0.002505172500022323
monitoring,filebeat-hv6mw,0.24,inf,0.021903594432443257,0.027106882939581595,0.033506044717328855,0.035713038566812405,0.035713038566812405
spr-apps,lst-matcher-matcher-lst-global-ttm-deployment-5dbdc88d9-5nhd2,120.2,inf,25.042986191440427,28.5369051175397,32.0868374319122,33.398891978401345,33.398891978401345
kube-system,aws-node-8gpf8,0.05,inf,0.00639548804181011,0.006795877099313652,0.006948666575598382,0.006968683796614389,0.006968683796614389
kube-system,ebs-csi-node-xsrwx,0.060000000000000005,inf,0.0010296086579332118,0.0011226199409503663,0.0011600300701308003,0.0012532122302038999,0.001279926989701658
kube-system,kube-proxy-9zsqk,0.2,inf,0.0009119786682551423,0.001717741004647666,0.002570201297110926,0.0037590693736970666,0.0037590693736970666
monitoring,filebeat-ksmlg,0.24,inf,0.008902084337506862,0.009503324797186165,0.009799829760879918,0.009917399267243216,0.010065426475881982
spr-apps,lst-matcher-matcher-lst-samsung-ttm-deployment-667cb5b8f5-tmzd6,124.2,inf,76.82970085623248,82.52037249035996,85.43739326887828,87.01171386200096,88.94262436050664
kube-system,aws-node-gpd4z,0.05,inf,0.006703941046756768,0.0069947551755204194,0.0070691705093767244,0.0071976359344583735,0.007242579483252348
kube-system,ebs-csi-node-6gr4x,0.060000000000000005,inf,0.0010272770869382331,0.0011120865937521583,0.0011884315366345406,0.0012131969504897832,0.0012459389236231908
kube-system,kube-proxy-sr9fc,0.2,inf,0.0008922541056763972,0.0016857865245177351,0.002364627563594108,0.003735610310692913,0.00424083739764222
monitoring,filebeat-w88dv,0.24,inf,0.01024801847756252,0.011303200891815891,0.011323964652552435,0.011928814623929132,0.012340014855641054
spr-apps,lst-matcher-matcher-lst-samsung-ttm-deployment-667cb5b8f5-bn4qq,124.2,inf,76.7922924480457,81.00589493236077,82.22397913188422,87.11215227936022,87.11215227936022
kube-system,aws-node-8p2dl,0.05,inf,0.006815273042649147,0.007069068839921919,0.007264810237120502,0.007371501661900669,0.007371501661900669
kube-system,ebs-csi-node-jjqx8,0.060000000000000005,inf,0.0010559612518908853,0.001141933320288108,0.0012045714655333564,0.0012115959112880999,0.0012115959112880999
kube-system,kube-proxy-n9c72,0.2,inf,0.0010058456965448017,0.0019525671114485057,0.003007566812361674,0.004754496313390729,0.004754496313390729
monitoring,filebeat-hxnwj,0.24,inf,0.022718434987838564,0.024912241822521556,0.026686629076859956,0.027972787502973304,0.027972787502973304
spr-apps,lst-matcher-matcher-lst-samsung-ttm-deployment-667cb5b8f5-swx97,124.2,inf,76.86126034510045,81.0736555038665,83.06182023485748,85.82456304930861,85.82456304930861
kube-system,aws-node-d5zv8,0.05,inf,0.006540286415988707,0.006931447649925775,0.006858301836781383,0.007688904272596814,0.007688904272596814
kube-system,ebs-csi-node-d85h9,0.060000000000000005,inf,0.0009790100827820078,0.0010323091486714973,0.0010543007084873176,0.001093811386613188,0.001116816628901749
kube-system,kube-proxy-c5plf,0.2,inf,0.0009125824901479883,0.0017702628791135089,0.0023733558332146385,0.004325991122311275,0.004325991122311275
monitoring,filebeat-vthgz,0.24,inf,0.013502909742108014,0.014543759081612038,0.01494071811163893,0.01593931818304452,0.01600003449285209
spr-apps,lst-matcher-matcher-lst-samsung-ttm-deployment-667cb5b8f5-xxzfq,124.2,inf,76.35389574321141,80.31572401951118,81.35020033979492,82.07162011154196,82.90553213688966
